from,to,round,label
Honest_112,Honest_43,28,Honest
Honest_113,Honest_117,28,Honest
Honest_114,Honest_69,28,Honest
Honest_115,Honest_126,28,Honest
Honest_116,Honest_64,28,Honest
Honest_117,Smart_8,28,Honest
Honest_118,Honest_117,28,Honest
Honest_119,Honest_97,28,Honest
Honest_120,Honest_87,28,Honest
Honest_121,Sybil_5,28,Honest
Honest_122,Honest_5,28,Honest
Honest_123,Smart_2,28,Honest
Honest_124,Honest_126,28,Honest
Honest_125,Honest_95,28,Honest
Honest_126,Sybil_17,28,Honest
Honest_127,Honest_4,28,Honest
Honest_128,Honest_30,28,Honest
Honest_129,Honest_83,28,Honest
Honest_130,Honest_74,28,Honest
Honest_131,Honest_29,28,Honest
Honest_132,Sybil_32,28,Honest
Honest_133,Honest_59,28,Honest
Honest_134,Honest_45,28,Honest
Honest_135,Sybil_32,28,Honest
Honest_136,Honest_122,28,Honest
Honest_137,Honest_37,28,Honest
Honest_138,Honest_108,28,Honest
Honest_139,Honest_37,28,Honest
Smart_0,Smart_15,28,SmartCollusion
Smart_1,Smart_17,28,SmartCollusion
Smart_2,Smart_18,28,SmartCollusion
Smart_3,Honest_26,28,SmartCollusion
Smart_4,Smart_1,28,SmartCollusion
Smart_5,Smart_7,28,SmartCollusion
Smart_6,Honest_116,28,SmartCollusion
Smart_7,Smart_15,28,SmartCollusion
Smart_8,Smart_6,28,SmartCollusion
Smart_9,Smart_13,28,SmartCollusion
Smart_10,Smart_9,28,SmartCollusion
Smart_11,Smart_17,28,SmartCollusion
Smart_12,Honest_35,28,SmartCollusion
Smart_13,Smart_4,28,SmartCollusion
Smart_14,Honest_98,28,SmartCollusion
Smart_15,Smart_17,28,SmartCollusion
Smart_16,Smart_12,28,SmartCollusion
Smart_17,Smart_19,28,SmartCollusion
Smart_18,Smart_11,28,SmartCollusion
Smart_19,Honest_48,28,SmartCollusion
Honest_0,Smart_8,29,Honest
Honest_1,Honest_133,29,Honest
Honest_2,Honest_106,29,Honest
Honest_3,Sybil_22,29,Honest
Honest_4,Sybil_9,29,Honest
Honest_5,Honest_135,29,Honest
Honest_6,Honest_108,29,Honest
Honest_7,Honest_79,29,Honest
Honest_8,Honest_86,29,Honest
Honest_9,Honest_47,29,Honest
Honest_10,Honest_14,29,Honest
Honest_11,Honest_79,29,Honest
Honest_12,Honest_23,29,Honest
Honest_13,Honest_95,29,Honest
Honest_14,Sybil_30,29,Honest
Honest_15,Honest_20,29,Honest
Honest_16,Honest_95,29,Honest
Honest_17,Smart_18,29,Honest
Honest_18,Sybil_23,29,Honest
Honest_19,Sybil_1,29,Honest
Honest_20,Honest_32,29,Honest
Honest_21,Honest_67,29,Honest
Honest_22,Honest_56,29,Honest
Honest_23,Honest_51,29,Honest
Honest_24,Honest_98,29,Honest
Honest_25,Honest_75,29,Honest
Honest_26,Honest_30,29,Honest
Honest_27,Sybil_25,29,Honest
Honest_28,Honest_63,29,Honest
Honest_29,Honest_62,29,Honest
Honest_30,Honest_40,29,Honest
Honest_31,Honest_81,29,Honest
Honest_32,Honest_64,29,Honest
Honest_33,Sybil_1,29,Honest
Honest_34,Honest_1,29,Honest
Honest_35,Honest_113,29,Honest
Honest_36,Honest_69,29,Honest
Honest_37,Sybil_0,29,Honest
Honest_39,Honest_21,29,Honest
Honest_40,Honest_107,29,Honest
Honest_41,Honest_110,29,Honest
Honest_42,Sybil_32,29,Honest
Honest_43,Honest_82,29,Honest
Honest_44,Honest_117,29,Honest
Honest_45,Honest_68,29,Honest
Honest_46,Sybil_39,29,Honest
Honest_47,Honest_13,29,Honest
Honest_48,Honest_108,29,Honest
Honest_49,Sybil_38,29,Honest
Honest_50,Sybil_15,29,Honest
Honest_51,Smart_6,29,Honest
Honest_52,Sybil_31,29,Honest
Honest_53,Honest_50,29,Honest
Honest_54,Smart_14,29,Honest
Honest_55,Honest_14,29,Honest
Honest_56,Sybil_30,29,Honest
Honest_57,Smart_1,29,Honest
Honest_58,Honest_4,29,Honest
Honest_59,Sybil_32,29,Honest
Honest_60,Honest_130,29,Honest
Honest_61,Honest_31,29,Honest
Honest_62,Honest_82,29,Honest
Honest_63,Honest_118,29,Honest
Honest_64,Honest_51,29,Honest
Honest_65,Honest_40,29,Honest
Honest_66,Sybil_1,29,Honest
Honest_67,Honest_73,29,Honest
Honest_68,Honest_74,29,Honest
Honest_69,Sybil_17,29,Honest
Honest_70,Honest_37,29,Honest
Honest_71,Sybil_13,29,Honest
Honest_72,Honest_71,29,Honest
Honest_73,Honest_36,29,Honest
Honest_74,Honest_13,29,Honest
Honest_75,Honest_64,29,Honest
Honest_76,Sybil_31,29,Honest
Honest_77,Honest_98,29,Honest
Honest_78,Honest_100,29,Honest
Honest_79,Smart_9,29,Honest
Honest_80,Honest_62,29,Honest
Honest_81,Honest_14,29,Honest
Honest_82,Honest_16,29,Honest
Honest_83,Honest_71,29,Honest
Honest_84,Sybil_24,29,Honest
Honest_85,Honest_89,29,Honest
Honest_86,Smart_13,29,Honest
Honest_87,Honest_4,29,Honest
Honest_88,Sybil_4,29,Honest
Honest_89,Honest_116,29,Honest
Honest_90,Honest_62,29,Honest
Honest_91,Honest_101,29,Honest
Honest_92,Honest_118,29,Honest
Honest_93,Smart_2,29,Honest
Honest_94,Honest_9,29,Honest
Honest_95,Honest_53,29,Honest
Honest_96,Honest_53,29,Honest
Honest_97,Sybil_4,29,Honest
Honest_98,Honest_94,29,Honest
Honest_99,Smart_13,29,Honest
Honest_100,Sybil_38,29,Honest
Honest_101,Honest_133,29,Honest
Honest_102,Sybil_39,29,Honest
Honest_103,Sybil_7,29,Honest
Honest_104,Honest_100,29,Honest
Honest_105,Sybil_35,29,Honest
Honest_106,Honest_93,29,Honest
Honest_107,Smart_17,29,Honest
Honest_108,Smart_12,29,Honest
Honest_109,Honest_50,29,Honest
Honest_110,Honest_106,29,Honest
Honest_111,Honest_8,29,Honest
Honest_112,Honest_20,29,Honest
Honest_114,Smart_11,29,Honest
Honest_115,Honest_1,29,Honest
Honest_116,Honest_87,29,Honest
Honest_117,Honest_15,29,Honest
Honest_118,Sybil_9,29,Honest
Honest_119,Honest_132,29,Honest
Honest_120,Honest_41,29,Honest
Honest_121,Honest_77,29,Honest
Honest_122,Sybil_32,29,Honest
Honest_123,Honest_18,29,Honest
Honest_124,Honest_123,29,Honest
Honest_125,Honest_99,29,Honest
Honest_126,Honest_96,29,Honest
Honest_127,Smart_19,29,Honest
Honest_128,Honest_66,29,Honest
Honest_129,Honest_36,29,Honest
Honest_130,Honest_37,29,Honest
Honest_131,Honest_77,29,Honest
Honest_132,Sybil_27,29,Honest
Honest_133,Honest_35,29,Honest
Honest_134,Honest_31,29,Honest
Honest_135,Smart_14,29,Honest
Honest_136,Smart_17,29,Honest
Honest_137,Honest_68,29,Honest
Honest_138,Sybil_20,29,Honest
Honest_139,Honest_55,29,Honest
Smart_0,Smart_7,29,SmartCollusion
Smart_1,Smart_3,29,SmartCollusion
Smart_2,Smart_16,29,SmartCollusion
Smart_3,Smart_4,29,SmartCollusion
Smart_4,Smart_9,29,SmartCollusion
Smart_5,Smart_7,29,SmartCollusion
Smart_6,Smart_18,29,SmartCollusion
Smart_7,Honest_32,29,SmartCollusion
Smart_8,Honest_3,29,SmartCollusion
Smart_9,Honest_62,29,SmartCollusion
Smart_10,Smart_14,29,SmartCollusion
Smart_11,Smart_13,29,SmartCollusion
Smart_12,Honest_60,29,SmartCollusion
Smart_13,Honest_87,29,SmartCollusion
Smart_14,Honest_107,29,SmartCollusion
Smart_15,Smart_1,29,SmartCollusion
Smart_16,Honest_20,29,SmartCollusion
Smart_17,Smart_15,29,SmartCollusion
Smart_18,Smart_16,29,SmartCollusion
Smart_19,Smart_5,29,SmartCollusion
Honest_0,Sybil_22,30,Honest
Honest_1,Honest_52,30,Honest
Honest_2,Honest_120,30,Honest
Honest_3,Sybil_37,30,Honest
Honest_4,Honest_48,30,Honest
Honest_5,Honest_2,30,Honest
Honest_6,Honest_137,30,Honest
Honest_7,Honest_23,30,Honest
Honest_8,Honest_28,30,Honest
Honest_9,Honest_99,30,Honest
Honest_10,Honest_18,30,Honest
Honest_11,Sybil_23,30,Honest
Honest_12,Sybil_26,30,Honest
Honest_13,Sybil_30,30,Honest
Honest_14,Sybil_17,30,Honest
Honest_15,Honest_122,30,Honest
Honest_17,Honest_36,30,Honest
Honest_18,Honest_68,30,Honest
Honest_19,Smart_7,30,Honest
Honest_20,Honest_106,30,Honest
Honest_21,Sybil_14,30,Honest
Honest_22,Honest_39,30,Honest
Honest_23,Honest_125,30,Honest
Honest_24,Sybil_21,30,Honest
Honest_25,Smart_18,30,Honest
Honest_26,Honest_3,30,Honest
Honest_27,Honest_29,30,Honest
Honest_28,Honest_43,30,Honest
Honest_29,Honest_89,30,Honest
Honest_30,Smart_7,30,Honest
Honest_31,Honest_70,30,Honest
Honest_32,Sybil_3,30,Honest
Honest_33,Honest_117,30,Honest
Honest_34,Honest_44,30,Honest
Honest_35,Smart_10,30,Honest
Honest_36,Honest_82,30,Honest
Honest_37,Honest_78,30,Honest
Honest_38,Honest_79,30,Honest
Honest_39,Honest_91,30,Honest
Honest_40,Honest_106,30,Honest
Honest_41,Sybil_31,30,Honest
Honest_42,Honest_116,30,Honest
Honest_43,Honest_24,30,Honest
Honest_44,Smart_1,30,Honest
Honest_45,Honest_82,30,Honest
Honest_46,Honest_31,30,Honest
Honest_47,Honest_75,30,Honest
Honest_48,Honest_43,30,Honest
Honest_49,Honest_67,30,Honest
Honest_50,Honest_18,30,Honest
Honest_51,Sybil_22,30,Honest
Honest_52,Sybil_21,30,Honest
Honest_53,Honest_59,30,Honest
Honest_54,Smart_8,30,Honest
Honest_55,Honest_50,30,Honest
Honest_56,Honest_23,30,Honest
Honest_57,Honest_35,30,Honest
Honest_58,Honest_129,30,Honest
Honest_59,Honest_51,30,Honest
Honest_60,Honest_63,30,Honest
Honest_61,Honest_26,30,Honest
Honest_62,Sybil_13,30,Honest
Honest_63,Sybil_27,30,Honest
Honest_64,Honest_39,30,Honest
Honest_65,Honest_137,30,Honest
Honest_66,Honest_6,30,Honest
Honest_67,Sybil_21,30,Honest
Honest_68,Honest_54,30,Honest
Honest_69,Sybil_32,30,Honest
Honest_70,Honest_16,30,Honest
Honest_71,Sybil_39,30,Honest
Honest_72,Honest_10,30,Honest
Honest_73,Sybil_21,30,Honest
Honest_74,Honest_132,30,Honest
Honest_75,Sybil_30,30,Honest
Honest_76,Honest_34,30,Honest
Honest_77,Sybil_27,30,Honest
Honest_78,Honest_9,30,Honest
Honest_79,Honest_5,30,Honest
Honest_80,Smart_8,30,Honest
Honest_81,Honest_99,30,Honest
Honest_82,Honest_1,30,Honest
Honest_83,Honest_78,30,Honest
Honest_84,Honest_37,30,Honest
Honest_85,Honest_36,30,Honest
Honest_86,Honest_10,30,Honest
Honest_87,Sybil_15,30,Honest
Honest_88,Sybil_2,30,Honest
Honest_89,Honest_41,30,Honest
Honest_90,Honest_51,30,Honest
Honest_91,Honest_11,30,Honest
Honest_92,Sybil_12,30,Honest
Honest_93,Honest_104,30,Honest
Honest_94,Honest_113,30,Honest
Honest_95,Honest_6,30,Honest
Honest_96,Honest_53,30,Honest
Honest_97,Honest_33,30,Honest
Honest_98,Smart_2,30,Honest
Honest_99,Honest_66,30,Honest
Honest_100,Honest_133,30,Honest
Honest_101,Honest_127,30,Honest
Honest_102,Honest_43,30,Honest
Honest_103,Sybil_15,30,Honest
Honest_104,Honest_62,30,Honest
Honest_105,Honest_34,30,Honest
Honest_106,Honest_19,30,Honest
Honest_107,Honest_132,30,Honest
Honest_108,Honest_99,30,Honest
Honest_109,Sybil_32,30,Honest
Honest_110,Honest_46,30,Honest
Honest_111,Honest_57,30,Honest
Honest_112,Sybil_15,30,Honest
Honest_113,Sybil_14,30,Honest
Honest_114,Honest_13,30,Honest
Honest_115,Honest_92,30,Honest
Honest_116,Smart_3,30,Honest
Honest_117,Honest_87,30,Honest
Honest_118,Honest_0,30,Honest
Honest_119,Honest_26,30,Honest
Honest_120,Honest_18,30,Honest
Honest_121,Honest_66,30,Honest
Honest_122,Sybil_4,30,Honest
Honest_123,Honest_108,30,Honest
Honest_124,Smart_12,30,Honest
Honest_125,Honest_132,30,Honest
Honest_126,Honest_54,30,Honest
Honest_127,Honest_24,30,Honest
Honest_128,Honest_120,30,Honest
Honest_129,Sybil_7,30,Honest
Honest_130,Honest_102,30,Honest
Honest_131,Honest_95,30,Honest
Honest_132,Honest_114,30,Honest
Honest_133,Honest_113,30,Honest
Honest_134,Sybil_18,30,Honest
Honest_135,Sybil_18,30,Honest
Honest_136,Honest_7,30,Honest
Honest_137,Honest_112,30,Honest
Honest_138,Honest_120,30,Honest
Honest_139,Honest_63,30,Honest
Smart_0,Smart_19,30,SmartCollusion
Smart_1,Honest_22,30,SmartCollusion
Smart_2,Smart_15,30,SmartCollusion
Smart_3,Honest_71,30,SmartCollusion
Smart_4,Honest_31,30,SmartCollusion
Smart_5,Honest_68,30,SmartCollusion
Smart_6,Honest_41,30,SmartCollusion
Smart_7,Smart_14,30,SmartCollusion
Smart_8,Smart_18,30,SmartCollusion
Smart_10,Smart_4,30,SmartCollusion
Smart_11,Honest_59,30,SmartCollusion
Smart_12,Smart_2,30,SmartCollusion
Smart_13,Honest_48,30,SmartCollusion
Smart_14,Honest_110,30,SmartCollusion
Smart_15,Honest_131,30,SmartCollusion
Smart_16,Honest_115,30,SmartCollusion
Smart_17,Honest_59,30,SmartCollusion
Smart_19,Honest_27,30,SmartCollusion
Honest_0,Honest_113,31,Honest
Honest_1,Smart_3,31,Honest
Honest_2,Honest_6,31,Honest
Honest_3,Honest_93,31,Honest
Honest_4,Sybil_2,31,Honest
Honest_5,Honest_56,31,Honest
Honest_6,Honest_33,31,Honest
Honest_7,Honest_57,31,Honest
Honest_8,Sybil_23,31,Honest
Honest_9,Sybil_27,31,Honest
Honest_10,Honest_29,31,Honest
Honest_11,Honest_5,31,Honest
Honest_12,Honest_118,31,Honest
Honest_13,Honest_1,31,Honest
Honest_14,Sybil_19,31,Honest
Honest_15,Sybil_29,31,Honest
Honest_16,Honest_68,31,Honest
Honest_17,Honest_87,31,Honest
Honest_18,Honest_67,31,Honest
Honest_19,Honest_123,31,Honest
Honest_20,Sybil_8,31,Honest
Honest_21,Honest_132,31,Honest
Honest_22,Smart_1,31,Honest
Honest_23,Honest_99,31,Honest
Honest_24,Honest_70,31,Honest
Honest_25,Honest_87,31,Honest
Honest_26,Honest_102,31,Honest
Honest_27,Honest_38,31,Honest
Honest_28,Honest_66,31,Honest
Honest_29,Honest_95,31,Honest
Honest_30,Sybil_4,31,Honest
Honest_31,Honest_33,31,Honest
Honest_32,Honest_66,31,Honest
Honest_33,Honest_128,31,Honest
Honest_34,Honest_59,31,Honest
Honest_35,Honest_80,31,Honest
Honest_36,Honest_116,31,Honest
Honest_37,Honest_77,31,Honest
Honest_38,Sybil_29,31,Honest
Honest_39,Honest_79,31,Honest
Honest_40,Honest_111,31,Honest
Honest_41,Smart_10,31,Honest
Honest_42,Honest_116,31,Honest
Honest_43,Honest_127,31,Honest
Honest_44,Honest_36,31,Honest
Honest_45,Smart_12,31,Honest
Honest_46,Honest_41,31,Honest
Honest_47,Honest_91,31,Honest
Honest_48,Honest_71,31,Honest
Honest_49,Honest_53,31,Honest
Honest_50,Honest_13,31,Honest
Honest_51,Smart_3,31,Honest
Honest_52,Sybil_30,31,Honest
Honest_53,Honest_62,31,Honest
Honest_54,Honest_65,31,Honest
Honest_55,Honest_75,31,Honest
Honest_56,Sybil_0,31,Honest
Honest_57,Honest_89,31,Honest
Honest_58,Sybil_15,31,Honest
Honest_59,Smart_2,31,Honest
Honest_60,Honest_15,31,Honest
Honest_61,Honest_75,31,Honest
Honest_62,Honest_132,31,Honest
Honest_63,Honest_58,31,Honest
Honest_64,Honest_55,31,Honest
Honest_65,Honest_116,31,Honest
Honest_66,Honest_15,31,Honest
Honest_67,Honest_124,31,Honest
Honest_68,Honest_100,31,Honest
Honest_69,Smart_4,31,Honest
Honest_70,Honest_101,31,Honest
Honest_71,Smart_9,31,Honest
Honest_72,Sybil_21,31,Honest
Honest_73,Honest_59,31,Honest
Honest_74,Sybil_19,31,Honest
Honest_75,Smart_2,31,Honest
Honest_76,Honest_31,31,Honest
Honest_77,Honest_87,31,Honest
Honest_78,Smart_8,31,Honest
Honest_79,Honest_18,31,Honest
Honest_80,Honest_111,31,Honest
Honest_81,Honest_86,31,Honest
Honest_82,Smart_12,31,Honest
Honest_83,Honest_63,31,Honest
Honest_84,Honest_68,31,Honest
Honest_85,Honest_93,31,Honest
Honest_86,Honest_114,31,Honest
Honest_87,Honest_119,31,Honest
Honest_88,Honest_14,31,Honest
Honest_89,Sybil_23,31,Honest
Honest_90,Honest_31,31,Honest
Honest_91,Honest_39,31,Honest
Honest_92,Honest_17,31,Honest
Honest_93,Honest_2,31,Honest
Honest_94,Honest_73,31,Honest
Honest_95,Honest_130,31,Honest
Honest_96,Honest_69,31,Honest
Honest_97,Honest_27,31,Honest
Honest_98,Honest_8,31,Honest
Honest_99,Honest_11,31,Honest
Honest_100,Honest_115,31,Honest
Honest_101,Honest_35,31,Honest
Honest_102,Honest_28,31,Honest
Honest_103,Honest_87,31,Honest
Honest_104,Sybil_17,31,Honest
Honest_105,Honest_82,31,Honest
Honest_106,Honest_59,31,Honest
Honest_107,Honest_108,31,Honest
Honest_108,Sybil_4,31,Honest
Honest_109,Honest_57,31,Honest
Honest_110,Honest_127,31,Honest
Honest_111,Honest_81,31,Honest
Honest_112,Honest_124,31,Honest
Honest_113,Sybil_3,31,Honest
Honest_114,Honest_43,31,Honest
Honest_115,Sybil_1,31,Honest
Honest_116,Honest_120,31,Honest
Honest_117,Honest_111,31,Honest
Honest_118,Honest_25,31,Honest
Honest_119,Honest_61,31,Honest
Honest_120,Honest_0,31,Honest
Honest_121,Sybil_32,31,Honest
Honest_122,Sybil_20,31,Honest
Honest_123,Smart_0,31,Honest
Honest_124,Honest_95,31,Honest
Honest_125,Honest_76,31,Honest
Honest_126,Honest_48,31,Honest
Honest_127,Honest_97,31,Honest
Honest_128,Smart_19,31,Honest
Honest_129,Honest_36,31,Honest
Honest_130,Honest_62,31,Honest
Honest_131,Sybil_19,31,Honest
Honest_132,Honest_51,31,Honest
Honest_133,Honest_34,31,Honest
Honest_134,Honest_88,31,Honest
Honest_135,Honest_17,31,Honest
Honest_136,Honest_42,31,Honest
Honest_137,Honest_21,31,Honest
Honest_138,Honest_113,31,Honest
Honest_139,Honest_60,31,Honest
Smart_0,Smart_15,31,SmartCollusion
Smart_1,Honest_21,31,SmartCollusion
Smart_2,Smart_19,31,SmartCollusion
Smart_3,Honest_38,31,SmartCollusion
Smart_4,Smart_3,31,SmartCollusion
Smart_5,Honest_126,31,SmartCollusion
Smart_6,Smart_10,31,SmartCollusion
Smart_7,Honest_18,31,SmartCollusion
Smart_8,Honest_124,31,SmartCollusion
Smart_9,Smart_14,31,SmartCollusion
Smart_10,Honest_41,31,SmartCollusion
Smart_11,Smart_1,31,SmartCollusion
Smart_12,Smart_6,31,SmartCollusion
Smart_13,Smart_15,31,SmartCollusion
Smart_14,Smart_2,31,SmartCollusion
Smart_15,Honest_57,31,SmartCollusion
Smart_16,Honest_71,31,SmartCollusion
Smart_17,Smart_4,31,SmartCollusion
Smart_18,Smart_7,31,SmartCollusion
Smart_19,Honest_7,31,SmartCollusion
Honest_0,Honest_31,32,Honest
Honest_1,Honest_52,32,Honest
Honest_2,Honest_93,32,Honest
Honest_3,Honest_132,32,Honest
Honest_4,Sybil_23,32,Honest
Honest_5,Honest_3,32,Honest
Honest_6,Honest_114,32,Honest
Honest_7,Sybil_26,32,Honest
Honest_8,Honest_117,32,Honest
Honest_9,Sybil_24,32,Honest
Honest_10,Honest_108,32,Honest
Honest_11,Honest_23,32,Honest
Honest_12,Smart_19,32,Honest
Honest_13,Honest_19,32,Honest
Honest_14,Honest_127,32,Honest
Honest_15,Honest_136,32,Honest
Honest_16,Honest_46,32,Honest
Honest_17,Honest_56,32,Honest
Honest_18,Honest_112,32,Honest
Honest_19,Honest_72,32,Honest
Honest_20,Honest_92,32,Honest
Honest_21,Honest_43,32,Honest
Honest_22,Sybil_37,32,Honest
Honest_23,Honest_28,32,Honest
Honest_24,Smart_17,32,Honest
Honest_25,Sybil_7,32,Honest
Honest_26,Honest_17,32,Honest
Honest_27,Honest_3,32,Honest
Honest_28,Honest_104,32,Honest
Honest_29,Honest_131,32,Honest
Honest_30,Honest_19,32,Honest
Honest_31,Smart_15,32,Honest
Honest_32,Sybil_5,32,Honest
Honest_33,Honest_49,32,Honest
Honest_34,Sybil_31,32,Honest
Honest_35,Honest_64,32,Honest
Honest_36,Honest_40,32,Honest
Honest_37,Honest_128,32,Honest
Honest_38,Sybil_24,32,Honest
Honest_39,Honest_47,32,Honest
Honest_40,Honest_7,32,Honest
Honest_41,Sybil_24,32,Honest
Honest_42,Honest_87,32,Honest
Honest_43,Honest_128,32,Honest
Honest_44,Honest_77,32,Honest
Honest_45,Honest_83,32,Honest
Honest_46,Honest_98,32,Honest
Honest_47,Smart_8,32,Honest
Honest_48,Honest_113,32,Honest
Honest_49,Honest_18,32,Honest
Honest_50,Honest_129,32,Honest
Honest_51,Honest_73,32,Honest
Honest_52,Smart_4,32,Honest
Honest_53,Honest_91,32,Honest
Honest_54,Smart_6,32,Honest
Honest_55,Honest_84,32,Honest
Honest_56,Smart_7,32,Honest
Honest_57,Sybil_18,32,Honest
Honest_58,Smart_11,32,Honest
Honest_59,Honest_112,32,Honest
Honest_60,Smart_7,32,Honest
Honest_61,Honest_138,32,Honest
Honest_62,Smart_7,32,Honest
Honest_63,Honest_46,32,Honest
Honest_64,Smart_0,32,Honest
Honest_65,Sybil_2,32,Honest
Honest_66,Sybil_8,32,Honest
Honest_67,Sybil_8,32,Honest
Honest_68,Honest_78,32,Honest
Honest_69,Honest_1,32,Honest
Honest_70,Honest_114,32,Honest
Honest_71,Sybil_17,32,Honest
Honest_72,Sybil_30,32,Honest
Honest_73,Honest_67,32,Honest
Honest_74,Honest_30,32,Honest
Honest_75,Honest_111,32,Honest
Honest_76,Smart_10,32,Honest
Honest_77,Honest_14,32,Honest
Honest_78,Honest_37,32,Honest
Honest_79,Honest_49,32,Honest
Honest_80,Sybil_13,32,Honest
Honest_81,Sybil_12,32,Honest
Honest_82,Honest_64,32,Honest
Honest_83,Honest_123,32,Honest
Honest_84,Honest_107,32,Honest
Honest_85,Honest_96,32,Honest
Honest_86,Honest_133,32,Honest
Honest_87,Honest_9,32,Honest
Honest_88,Honest_47,32,Honest
Honest_89,Honest_10,32,Honest
Honest_90,Honest_66,32,Honest
Honest_91,Honest_9,32,Honest
Honest_92,Honest_29,32,Honest
Honest_93,Smart_15,32,Honest
Honest_94,Honest_75,32,Honest
Honest_95,Honest_127,32,Honest
Honest_96,Honest_37,32,Honest
Honest_97,Honest_63,32,Honest
Honest_98,Honest_67,32,Honest
Honest_99,Honest_94,32,Honest
Honest_100,Honest_12,32,Honest
Honest_101,Honest_38,32,Honest
Honest_102,Honest_67,32,Honest
Honest_103,Honest_46,32,Honest
Honest_104,Sybil_29,32,Honest
Honest_105,Honest_6,32,Honest
Honest_106,Smart_12,32,Honest
Honest_107,Honest_112,32,Honest
Honest_108,Honest_112,32,Honest
Honest_109,Honest_66,32,Honest
Honest_110,Honest_87,32,Honest
Honest_111,Sybil_23,32,Honest
Honest_112,Honest_38,32,Honest
Honest_113,Honest_7,32,Honest
Honest_114,Honest_98,32,Honest
Honest_115,Smart_6,32,Honest
Honest_116,Honest_14,32,Honest
Honest_117,Honest_65,32,Honest
Honest_118,Honest_69,32,Honest
Honest_119,Honest_14,32,Honest
Honest_120,Honest_19,32,Honest
Honest_121,Honest_9,32,Honest
Honest_122,Honest_43,32,Honest
Honest_123,Honest_23,32,Honest
Honest_124,Honest_4,32,Honest
Honest_125,Smart_8,32,Honest
Honest_126,Honest_15,32,Honest
Honest_127,Sybil_5,32,Honest
Honest_128,Honest_14,32,Honest
Honest_129,Sybil_0,32,Honest
Honest_130,Honest_19,32,Honest
Honest_131,Honest_97,32,Honest
Honest_132,Sybil_5,32,Honest
Honest_133,Smart_17,32,Honest
Honest_134,Sybil_34,32,Honest
Honest_135,Honest_64,32,Honest
Honest_136,Honest_75,32,Honest
Honest_137,Sybil_39,32,Honest
Honest_138,Honest_100,32,Honest
Honest_139,Honest_102,32,Honest
Smart_0,Smart_10,32,SmartCollusion
Smart_1,Smart_19,32,SmartCollusion
Smart_2,Honest_120,32,SmartCollusion
Smart_3,Honest_129,32,SmartCollusion
Smart_4,Smart_16,32,SmartCollusion
Smart_5,Smart_7,32,SmartCollusion
Smart_6,Smart_3,32,SmartCollusion
Smart_7,Smart_16,32,SmartCollusion
Smart_8,Smart_14,32,SmartCollusion
Smart_9,Smart_6,32,SmartCollusion
Smart_10,Honest_4,32,SmartCollusion
Smart_11,Honest_1,32,SmartCollusion
Smart_12,Honest_15,32,SmartCollusion
Smart_13,Smart_7,32,SmartCollusion
Smart_14,Smart_4,32,SmartCollusion
Smart_15,Smart_19,32,SmartCollusion
Smart_16,Smart_4,32,SmartCollusion
Smart_17,Honest_37,32,SmartCollusion
Smart_18,Smart_12,32,SmartCollusion
Smart_19,Smart_11,32,SmartCollusion
Honest_0,Honest_46,33,Honest
Honest_1,Honest_9,33,Honest
Honest_2,Honest_38,33,Honest
Honest_3,Honest_135,33,Honest
Honest_4,Smart_9,33,Honest
Honest_5,Sybil_36,33,Honest
Honest_6,Sybil_20,33,Honest
Honest_7,Honest_100,33,Honest
Honest_8,Honest_123,33,Honest
Honest_9,Honest_71,33,Honest
Honest_10,Honest_96,33,Honest
Honest_11,Honest_9,33,Honest
Honest_12,Honest_66,33,Honest
Honest_13,Honest_83,33,Honest
Honest_14,Honest_82,33,Honest
Honest_15,Honest_50,33,Honest
Honest_16,Honest_51,33,Honest
Honest_17,Sybil_25,33,Honest
Honest_18,Honest_68,33,Honest
Honest_19,Honest_89,33,Honest
Honest_20,Honest_63,33,Honest
Honest_21,Honest_122,33,Honest
Honest_22,Sybil_5,33,Honest
Honest_23,Honest_110,33,Honest
Honest_24,Honest_115,33,Honest
Honest_25,Honest_4,33,Honest
Honest_26,Honest_61,33,Honest
Honest_27,Honest_37,33,Honest
Honest_28,Honest_15,33,Honest
Honest_29,Honest_53,33,Honest
Honest_30,Honest_35,33,Honest
Honest_31,Honest_69,33,Honest
Honest_32,Honest_10,33,Honest
